MODEL,FOLD,DATASET,COLOR_SPACE,WEIGHTED_LOSS,TRUE_NEGATIVES,FALSE_POSITIVES,FALSE_NEGATIVES,TRUE_POSITIVES,LOSS,ACC,SENSITIVITY,SPECIFITY,PRECISION,F1,AUC,MCC
efficientnet,5,ROS,RGB,False,215,14,27,202,0.16350556552149845,0.9104803493449781,0.8820960698689956,0.9388646288209607,0.9351851851851852,0.9078651685393259,0.9104803493449781,0.8222867470276488
efficientnet,1,ROS,RGB,True,189,44,2,231,0.0873453249683196,0.9012875536480687,0.9914163090128756,0.8111587982832618,0.84,0.9094488188976378,0.9012875536480687,0.8159406610187195
efficientnet,2,ROS,RGB,True,174,58,0,232,0.08416227456824533,0.875,1.0,0.75,0.8,0.8888888888888888,0.875,0.7745966692414834
efficientnet,3,ROS,RGB,True,188,43,6,225,0.12773630487454402,0.8939393939393939,0.974025974025974,0.8138528138528138,0.8395522388059702,0.9018036072144289,0.8939393939393939,0.7981841987155865
efficientnet,4,ROS,RGB,True,172,58,0,230,0.08343906804271366,0.8739130434782609,1.0,0.7478260869565218,0.7986111111111112,0.888030888030888,0.8739130434782609,0.7728015412913086
efficientnet,5,ROS,RGB,True,181,48,5,224,0.11411254075416831,0.8842794759825328,0.9781659388646288,0.7903930131004366,0.8235294117647058,0.8942115768463074,0.8842794759825328,0.7824772934325366
efficientnet,1,ROS,RGB,False,93,1,1,93,0.09046766574078417,0.9893617021276595,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9787234042553191
efficientnet,2,ROS,RGB,False,90,4,1,93,0.11661261193295742,0.9734042553191489,0.9893617021276596,0.9574468085106383,0.9587628865979382,0.9738219895287958,0.973404255319149,0.9472910701506564
efficientnet,3,ROS,RGB,False,90,2,11,81,0.1824901366363401,0.9293478260869565,0.8804347826086957,0.9782608695652174,0.9759036144578314,0.9257142857142857,0.9293478260869565,0.8628342146803997
efficientnet,4,ROS,RGB,False,91,1,2,90,0.10320218069397885,0.983695652173913,0.9782608695652174,0.9891304347826086,0.989010989010989,0.9836065573770492,0.9836956521739131,0.9674484568191102
efficientnet,5,ROS,RGB,False,86,6,6,86,0.15312288442383643,0.9347826086956521,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.8695652173913043
efficientnet,1,ROS,RGB,True,66,28,1,93,0.07290372799368615,0.8457446808510638,0.9893617021276596,0.7021276595744681,0.768595041322314,0.8651162790697674,0.8457446808510638,0.7219103530145309
efficientnet,2,ROS,RGB,True,75,19,0,94,0.07009855840117374,0.898936170212766,1.0,0.7978723404255319,0.831858407079646,0.9082125603864735,0.898936170212766,0.8146881698903525
efficientnet,3,ROS,RGB,True,70,22,2,90,0.11483372035233871,0.8695652173913043,0.9782608695652174,0.7608695652173914,0.8035714285714286,0.8823529411764706,0.8695652173913044,0.7572401854185358
efficientnet,4,ROS,RGB,True,68,24,0,92,0.07930752116700877,0.8695652173913043,1.0,0.7391304347826086,0.7931034482758621,0.8846153846153846,0.8695652173913043,0.7656414934887765
efficientnet,5,ROS,RGB,True,72,20,1,91,0.11872064289839371,0.8858695652173912,0.9891304347826086,0.782608695652174,0.8198198198198198,0.896551724137931,0.8858695652173914,0.7887428389220927
efficientnet,1,ROS,RGB,False,72,5,3,74,0.18252675602962445,0.9480519480519481,0.961038961038961,0.935064935064935,0.9367088607594937,0.9487179487179487,0.948051948051948,0.8964063273970506
efficientnet,2,ROS,RGB,False,75,2,1,76,0.1861728300134857,0.9805194805194806,0.987012987012987,0.974025974025974,0.9743589743589743,0.9806451612903225,0.9805194805194806,0.9611200169123425
efficientnet,3,ROS,RGB,False,69,8,11,66,0.250871813335976,0.8766233766233766,0.8571428571428571,0.8961038961038961,0.8918918918918919,0.8741721854304636,0.8766233766233766,0.7538191051195527
efficientnet,4,ROS,RGB,False,68,7,5,70,0.22525594333807628,0.92,0.9333333333333333,0.9066666666666666,0.9090909090909091,0.9210526315789473,0.9199999999999999,0.8402988260500077
efficientnet,5,ROS,RGB,False,65,9,7,67,0.2208904551493155,0.8918918918918919,0.9054054054054054,0.8783783783783784,0.881578947368421,0.8933333333333333,0.8918918918918919,0.7840702021320188
efficientnet,1,ROS,RGB,True,43,34,1,76,0.11567460822981673,0.7727272727272728,0.987012987012987,0.5584415584415584,0.6909090909090909,0.8128342245989305,0.7727272727272727,0.6037075533048724
efficientnet,2,ROS,RGB,True,31,46,0,77,0.13603275375706808,0.7012987012987013,1.0,0.4025974025974026,0.6260162601626016,0.77,0.7012987012987013,0.5020284058947295
efficientnet,3,ROS,RGB,True,44,33,0,77,0.13822001625191083,0.7857142857142858,1.0,0.5714285714285714,0.7,0.8235294117647058,0.7857142857142857,0.6324555320336758
efficientnet,4,ROS,RGB,True,39,36,0,75,0.1623258473475774,0.76,1.0,0.52,0.6756756756756757,0.8064516129032258,0.76,0.5927489783638191
efficientnet,5,ROS,RGB,True,41,33,0,74,0.13236580426628525,0.7770270270270271,1.0,0.5540540540540541,0.6915887850467289,0.8176795580110497,0.777027027027027,0.6190133844219025
efficientnet_b4,1,ROS,RGB,False,365,41,70,336,0.3482798439968983,0.8633004926108374,0.8275862068965517,0.8990147783251231,0.8912466843501327,0.8582375478927203,0.8633004926108374,0.7284616822125266
efficientnet_b4,2,ROS,RGB,False,369,37,33,373,0.3067332562701455,0.9137931034482759,0.9187192118226601,0.9088669950738916,0.9097560975609756,0.9142156862745098,0.9137931034482758,0.8276263751345453
efficientnet_b4,3,ROS,RGB,False,378,27,74,331,0.33640518578482265,0.8753086419753087,0.817283950617284,0.9333333333333333,0.9245810055865922,0.8676277850589778,0.8753086419753087,0.7557233705691803
efficientnet_b4,4,ROS,RGB,False,370,34,65,339,0.3085278927689732,0.8774752475247525,0.8391089108910891,0.9158415841584159,0.9088471849865952,0.8725868725868726,0.8774752475247525,0.7571828957176788
efficientnet_b4,5,ROS,RGB,False,375,27,38,364,0.3074412725458098,0.9191542288557214,0.9054726368159204,0.9328358208955224,0.9309462915601023,0.9180327868852459,0.9191542288557214,0.8386224732084394
efficientnet_b4,1,ROS,RGB,True,16,390,0,406,0.22266426403534237,0.5197044334975369,1.0,0.03940886699507389,0.5100502512562815,0.6755407653910149,0.5197044334975369,0.1417762410016672
efficientnet_b4,2,ROS,RGB,True,11,395,0,406,0.2143133215129082,0.5135467980295566,1.0,0.027093596059113302,0.5068664169787765,0.6727423363711682,0.5135467980295566,0.11718717488510873
efficientnet_b4,3,ROS,RGB,True,39,366,0,405,0.21908819226571072,0.5481481481481482,1.0,0.0962962962962963,0.5252918287937743,0.6887755102040817,0.5481481481481482,0.2249081092080689
efficientnet_b4,4,ROS,RGB,True,35,369,0,404,0.2216170863939984,0.5433168316831684,1.0,0.08663366336633663,0.5226390685640362,0.6864910790144435,0.5433168316831684,0.21278659997300686
efficientnet_b4,5,ROS,RGB,True,18,384,0,402,0.21169531078480963,0.5223880597014925,1.0,0.04477611940298507,0.5114503816793893,0.6767676767676768,0.5223880597014925,0.15132998169159548
efficientnet_b4,1,ROS,RGB,False,170,54,32,192,0.5092274589197976,0.8080357142857142,0.8571428571428571,0.7589285714285714,0.7804878048780488,0.8170212765957446,0.8080357142857142,0.619064425646233
efficientnet_b4,2,ROS,RGB,False,178,45,21,202,0.4782194508565381,0.852017937219731,0.905829596412556,0.7982062780269058,0.8178137651821862,0.8595744680851064,0.852017937219731,0.708148985925539
efficientnet_b4,3,ROS,RGB,False,171,52,21,202,0.49881444811286413,0.8363228699551569,0.905829596412556,0.7668161434977578,0.7952755905511811,0.8469601677148847,0.8363228699551569,0.6792408337520798
efficientnet_b4,4,ROS,RGB,False,167,55,35,187,0.49788894551294344,0.7972972972972973,0.8423423423423423,0.7522522522522522,0.7727272727272727,0.8060344827586207,0.7972972972972973,0.5970223141259935
efficientnet_b4,5,ROS,RGB,False,171,49,54,166,0.5337399937889793,0.7659090909090909,0.7545454545454545,0.7772727272727272,0.772093023255814,0.7632183908045977,0.7659090909090909,0.5319555847869694
efficientnet_b4,1,ROS,RGB,True,0,224,0,224,0.2618290601032121,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
efficientnet_b4,2,ROS,RGB,True,0,223,0,223,0.2526936581851121,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
efficientnet_b4,3,ROS,RGB,True,0,223,0,223,0.2572772434073179,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
efficientnet_b4,4,ROS,RGB,True,0,222,0,222,0.2547456367058797,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
efficientnet_b4,5,ROS,RGB,True,0,220,0,220,0.2662230816754428,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
efficientnet_b4,1,ROS,RGB,False,430,42,48,424,0.29986249996443926,0.9046610169491526,0.8983050847457628,0.9110169491525424,0.9098712446351931,0.9040511727078892,0.9046610169491526,0.8093874316035802
efficientnet_b4,2,ROS,RGB,False,417,54,27,444,0.27801541765784005,0.9140127388535032,0.9426751592356688,0.8853503184713376,0.891566265060241,0.9164086687306502,0.9140127388535032,0.8293893427471717
efficientnet_b4,3,ROS,RGB,False,416,55,44,427,0.2989014214074789,0.8949044585987261,0.9065817409766455,0.8832271762208068,0.8858921161825726,0.8961175236096537,0.8949044585987261,0.7900244003384161
efficientnet_b4,4,ROS,RGB,False,401,68,34,435,0.2871782888672245,0.8912579957356077,0.9275053304904051,0.8550106609808102,0.8648111332007953,0.8950617283950617,0.8912579957356077,0.7845803794918916
efficientnet_b4,5,ROS,RGB,False,420,49,82,387,0.3377574209465401,0.8603411513859275,0.8251599147121536,0.8955223880597015,0.8876146788990825,0.8552486187845304,0.8603411513859276,0.7224729594683167
efficientnet_b4,1,ROS,RGB,True,113,359,0,472,0.20231192344326085,0.6197033898305084,1.0,0.23940677966101695,0.5679903730445247,0.7244819646968534,0.6197033898305084,0.3687556726194857
efficientnet_b4,2,ROS,RGB,True,75,396,0,471,0.19033198333849574,0.5796178343949044,1.0,0.1592356687898089,0.5432525951557093,0.7040358744394619,0.5796178343949044,0.29411764705882354
efficientnet_b4,3,ROS,RGB,True,86,385,0,471,0.19200246099327273,0.5912951167728238,1.0,0.18259023354564755,0.5502336448598131,0.7098718914845517,0.5912951167728238,0.3169657548058247
efficientnet_b4,4,ROS,RGB,True,75,394,0,469,0.1960882325607068,0.579957356076759,1.0,0.15991471215351813,0.5434530706836617,0.7042042042042042,0.579957356076759,0.29479847585651336
efficientnet_b4,5,ROS,RGB,True,97,372,0,469,0.21169037103398777,0.603411513859275,1.0,0.2068230277185501,0.5576694411414982,0.716030534351145,0.603411513859275,0.3396157862688312
efficientnet_b4,1,ROS,RGB,False,41,17,12,46,0.6380753476044227,0.75,0.7931034482758621,0.7068965517241379,0.7301587301587301,0.7603305785123967,0.75,0.5018683272627928
efficientnet_b4,2,ROS,RGB,False,38,20,8,50,0.6425518619603124,0.7586206896551724,0.8620689655172413,0.6551724137931034,0.7142857142857143,0.78125,0.7586206896551724,0.528680532637681
efficientnet_b4,3,ROS,RGB,False,47,9,11,45,0.6221604943275452,0.8214285714285714,0.8035714285714286,0.8392857142857143,0.8333333333333334,0.8181818181818182,0.8214285714285714,0.6432675209026769
efficientnet_b4,4,ROS,RGB,False,39,17,6,50,0.628958020891462,0.7946428571428571,0.8928571428571429,0.6964285714285714,0.746268656716418,0.8130081300813008,0.7946428571428572,0.6009942011789684
efficientnet_b4,5,ROS,RGB,False,31,23,12,42,0.6610274623941492,0.6759259259259259,0.7777777777777778,0.5740740740740741,0.6461538461538462,0.7058823529411765,0.6759259259259259,0.3593872742323288
efficientnet_b4,1,ROS,RGB,True,0,58,0,58,0.29698915008840887,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
efficientnet_b4,2,ROS,RGB,True,0,58,0,58,0.3290599975092658,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
efficientnet_b4,3,ROS,RGB,True,0,56,0,56,0.284960286957877,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
efficientnet_b4,4,ROS,RGB,True,0,56,0,56,0.30463496276310514,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
efficientnet_b4,5,ROS,RGB,True,0,54,0,54,0.3116327104745088,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
efficientnet_b4,1,ROS,RGB,False,146,22,11,157,0.3904882740406763,0.9017857142857142,0.9345238095238095,0.8690476190476191,0.8770949720670391,0.9048991354466859,0.9017857142857143,0.805299495096817
efficientnet_b4,2,ROS,RGB,False,144,22,8,158,0.3758295142506979,0.9096385542168676,0.9518072289156626,0.8674698795180723,0.8777777777777778,0.9132947976878613,0.9096385542168675,0.8222064167913465
efficientnet_b4,3,ROS,RGB,False,145,21,8,158,0.3826016675995057,0.9126506024096386,0.9518072289156626,0.8734939759036144,0.88268156424581,0.9159420289855073,0.9126506024096386,0.8278436774357066
efficientnet_b4,4,ROS,RGB,False,147,18,1,164,0.35393023508967775,0.9424242424242424,0.9939393939393939,0.8909090909090909,0.9010989010989011,0.9452449567723343,0.9424242424242424,0.8895826500990739
efficientnet_b4,5,ROS,RGB,False,152,13,23,142,0.39785719604203196,0.8909090909090909,0.8606060606060606,0.9212121212121213,0.9161290322580645,0.8875,0.8909090909090909,0.7832579955274019
efficientnet_b4,1,ROS,RGB,True,0,168,0,168,0.22528751407350814,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
efficientnet_b4,2,ROS,RGB,True,0,166,0,166,0.22482914145452432,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
efficientnet_b4,3,ROS,RGB,True,0,166,0,166,0.22917040033512806,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
efficientnet_b4,4,ROS,RGB,True,0,165,0,165,0.22404116193453472,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
efficientnet_b4,5,ROS,RGB,True,0,165,0,165,0.23542700680819426,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
efficientnet_b4,1,ROS,RGB,False,202,31,41,192,0.451896919201372,0.8454935622317596,0.8240343347639485,0.8669527896995708,0.8609865470852018,0.8421052631578947,0.8454935622317596,0.6916244019853139
efficientnet_b4,2,ROS,RGB,False,206,26,35,197,0.44402094647802154,0.8685344827586207,0.8491379310344828,0.8879310344827587,0.8834080717488789,0.865934065934066,0.8685344827586208,0.7376242016187929
efficientnet_b4,3,ROS,RGB,False,215,16,58,173,0.46507813739570186,0.8398268398268398,0.7489177489177489,0.9307359307359307,0.9153439153439153,0.8238095238095238,0.8398268398268398,0.6911740540266744
efficientnet_b4,4,ROS,RGB,False,193,37,23,207,0.4314617377260457,0.8695652173913043,0.9,0.8391304347826087,0.8483606557377049,0.8734177215189873,0.8695652173913044,0.7405035291098654
efficientnet_b4,5,ROS,RGB,False,200,29,44,185,0.4768546647900577,0.8406113537117903,0.8078602620087336,0.8733624454148472,0.8644859813084113,0.835214446952596,0.8406113537117904,0.6826888322457387
efficientnet_b4,1,ROS,RGB,True,1,232,0,233,0.25377517759544144,0.5021459227467812,1.0,0.004291845493562232,0.5010752688172043,0.667621776504298,0.5021459227467812,0.046373889576016826
efficientnet_b4,2,ROS,RGB,True,0,232,0,232,0.2475900763067706,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
efficientnet_b4,3,ROS,RGB,True,0,231,0,231,0.2477668428317809,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
efficientnet_b4,4,ROS,RGB,True,1,229,0,230,0.23684748540753903,0.5021739130434782,1.0,0.004347826086956522,0.5010893246187363,0.6676342525399129,0.5021739130434782,0.04667600280093366
efficientnet_b4,5,ROS,RGB,True,3,226,0,229,0.25562349495408837,0.5065502183406113,1.0,0.013100436681222707,0.5032967032967033,0.6695906432748538,0.5065502183406113,0.08119979429411502
efficientnet_b4,1,ROS,RGB,False,84,10,12,82,0.5423948536527917,0.8829787234042553,0.8723404255319149,0.8936170212765957,0.8913043478260869,0.8817204301075269,0.8829787234042553,0.7661308776828738
efficientnet_b4,2,ROS,RGB,False,85,9,11,83,0.5141768823278711,0.8936170212765957,0.8829787234042553,0.9042553191489362,0.9021739130434783,0.8924731182795699,0.8936170212765957,0.7874122909518425
efficientnet_b4,3,ROS,RGB,False,85,7,12,80,0.5213003741658252,0.8967391304347826,0.8695652173913043,0.9239130434782609,0.9195402298850575,0.8938547486033519,0.8967391304347826,0.7946527061126442
efficientnet_b4,4,ROS,RGB,False,83,9,9,83,0.5315761332926543,0.9021739130434783,0.9021739130434783,0.9021739130434783,0.9021739130434783,0.9021739130434783,0.9021739130434783,0.8043478260869565
efficientnet_b4,5,ROS,RGB,False,84,8,18,74,0.5523234813109689,0.858695652173913,0.8043478260869565,0.9130434782608695,0.9024390243902439,0.8505747126436781,0.8586956521739131,0.7216671277871474
efficientnet_b4,1,ROS,RGB,True,0,94,0,94,0.26870323749298747,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
