MODEL,FOLD,DATASET,COLOR_SPACE,WEIGHTED_LOSS,TRUE_NEGATIVES,FALSE_POSITIVES,FALSE_NEGATIVES,TRUE_POSITIVES,LOSS,ACC,SENSITIVITY,SPECIFITY,PRECISION,F1,AUC,MCC
resnet18,3,ROS,RGB,False,164,11,78,97,0.5527515980175564,0.7457142857142857,0.5542857142857143,0.9371428571428572,0.8981481481481481,0.6855123674911661,0.7457142857142858,0.5319598936347306
resnet18,4,ROS,RGB,False,150,22,79,93,0.511821621379187,0.7063953488372093,0.5406976744186046,0.872093023255814,0.808695652173913,0.6480836236933798,0.7063953488372092,0.4375137308322943
resnet18,5,ROS,RGB,False,161,10,89,82,0.5805955069106922,0.7105263157894737,0.47953216374269003,0.9415204678362573,0.8913043478260869,0.623574144486692,0.7105263157894737,0.47475394084496664
resnet18,1,ROS,RGB,True,98,78,0,176,0.1830742277882316,0.7784090909090909,1.0,0.5568181818181818,0.6929133858267716,0.8186046511627907,0.7784090909090908,0.6211495565912796
resnet18,2,ROS,RGB,True,77,99,1,175,0.20727607065981085,0.7159090909090909,0.9943181818181818,0.4375,0.6386861313868614,0.7777777777777778,0.7159090909090908,0.5198655147938093
resnet18,3,ROS,RGB,True,83,92,0,175,0.18048606310571944,0.7371428571428571,1.0,0.4742857142857143,0.6554307116104869,0.7918552036199095,0.7371428571428571,0.5575494805135898
resnet18,4,ROS,RGB,True,85,87,0,172,0.20591584610384564,0.747093023255814,1.0,0.4941860465116279,0.6640926640926641,0.7981438515081206,0.747093023255814,0.5728746182065743
resnet18,5,ROS,RGB,True,94,77,9,162,0.23421637496055916,0.7485380116959064,0.9473684210526315,0.5497076023391813,0.6778242677824268,0.7902439024390244,0.7485380116959064,0.541753047339
resnet18,1,ROS,RGB,False,500,7,192,315,0.5574383890840429,0.8037475345167653,0.621301775147929,0.9861932938856016,0.9782608695652174,0.7599517490952955,0.8037475345167653,0.6524838000471359
resnet18,2,ROS,RGB,False,499,6,135,370,0.3848923864931163,0.8603960396039604,0.7326732673267327,0.9881188118811881,0.9840425531914894,0.8399545970488081,0.8603960396039604,0.7455260657453131
resnet18,3,ROS,RGB,False,497,7,223,281,0.963625800514978,0.7718253968253967,0.5575396825396826,0.9861111111111112,0.9756944444444444,0.7095959595959596,0.7718253968253969,0.60171116589315
resnet18,4,ROS,RGB,False,496,6,220,282,0.7844277401844344,0.7749003984063745,0.5617529880478087,0.9880478087649402,0.9791666666666666,0.7139240506329114,0.7749003984063745,0.6077938859689435
resnet18,5,ROS,RGB,False,498,3,382,119,1.3414996267554764,0.6157684630738522,0.2375249500998004,0.9940119760479041,0.9754098360655737,0.38202247191011235,0.6157684630738522,0.35402728767326347
resnet18,1,ROS,RGB,True,453,54,60,447,0.6295440220503647,0.8875739644970415,0.8816568047337278,0.893491124260355,0.8922155688622755,0.8869047619047619,0.8875739644970414,0.7752022148635377
resnet18,2,ROS,RGB,True,463,42,50,455,0.2696661147740808,0.9089108910891089,0.900990099009901,0.9168316831683169,0.9154929577464789,0.908183632734531,0.9089108910891089,0.8179244200519584
resnet18,3,ROS,RGB,True,455,49,79,425,0.579465206461175,0.873015873015873,0.8432539682539683,0.9027777777777778,0.8966244725738397,0.869120654396728,0.873015873015873,0.7473568949428316
resnet18,4,ROS,RGB,True,456,46,75,427,0.3493444832910105,0.8794820717131474,0.850597609561753,0.9083665338645418,0.9027484143763214,0.8758974358974358,0.8794820717131474,0.7602337480695485
resnet18,5,ROS,RGB,True,460,41,88,413,1.1271995075210601,0.87125748502994,0.8243512974051896,0.9181636726546906,0.9096916299559471,0.8649214659685864,0.8712574850299402,0.7458040444962111
resnet50,1,ROS,RGB,False,167,5,61,111,0.3350237957959951,0.8081395348837209,0.6453488372093024,0.9709302325581395,0.9568965517241379,0.7708333333333334,0.8081395348837209,0.6517926325248484
resnet50,2,ROS,RGB,False,130,40,53,117,0.6206496224683874,0.7264705882352941,0.6882352941176471,0.7647058823529411,0.7452229299363057,0.7155963302752294,0.7264705882352941,0.4542713568226148
resnet50,3,ROS,RGB,False,150,19,62,107,0.38778703470201886,0.7603550295857988,0.6331360946745562,0.8875739644970414,0.8492063492063492,0.7254237288135593,0.7603550295857988,0.5384302720238584
resnet50,4,ROS,RGB,False,146,20,113,53,0.65728126879198,0.5993975903614458,0.3192771084337349,0.8795180722891566,0.726027397260274,0.4435146443514644,0.5993975903614457,0.23999523981104645
resnet50,5,ROS,RGB,False,132,34,0,166,0.3307631299438247,0.8975903614457832,1.0,0.7951807228915663,0.83,0.907103825136612,0.8975903614457832,0.812403840463596
resnet50,1,ROS,RGB,True,83,89,0,172,0.19152462170567625,0.7412790697674418,1.0,0.48255813953488375,0.6590038314176245,0.7944572748267898,0.7412790697674418,0.5639216814729232
resnet50,2,ROS,RGB,True,37,133,0,170,0.3065371159244986,0.6088235294117647,1.0,0.21764705882352942,0.5610561056105611,0.718816067653277,0.6088235294117648,0.34944557690879724
resnet50,3,ROS,RGB,True,47,122,0,169,0.19427951390044929,0.6390532544378698,1.0,0.2781065088757396,0.5807560137457045,0.7347826086956522,0.6390532544378698,0.4018855900519561
resnet50,4,ROS,RGB,True,54,112,0,166,0.21483128149825406,0.6626506024096386,1.0,0.3253012048192771,0.5971223021582733,0.7477477477477478,0.6626506024096386,0.4407318961869526
resnet50,5,ROS,RGB,True,30,136,0,166,0.2483142447399806,0.5903614457831325,1.0,0.18072289156626506,0.5496688741721855,0.7094017094017094,0.5903614457831325,0.3151789148156502
resnet50,1,ROS,RGB,False,846,7,103,750,0.21202900422276255,0.9355216881594373,0.8792497069167644,0.9917936694021102,0.9907529722589168,0.9316770186335404,0.9355216881594373,0.8766127192878443
resnet50,2,ROS,RGB,False,844,8,204,648,0.609084104148435,0.8755868544600939,0.7605633802816901,0.9906103286384976,0.9878048780487805,0.8594164456233422,0.8755868544600939,0.7718757785189009
resnet50,3,ROS,RGB,False,843,8,378,473,0.8656825031713089,0.7732079905992949,0.5558166862514688,0.9905992949471211,0.9833679833679834,0.7102102102102102,0.773207990599295,0.6067678798841876
resnet50,4,ROS,RGB,False,835,15,194,656,0.4556819852660684,0.8770588235294117,0.7717647058823529,0.9823529411764705,0.977645305514158,0.8625904010519395,0.8770588235294117,0.7714167810066169
resnet50,5,ROS,RGB,False,834,12,187,659,0.41204067980144043,0.8823877068557919,0.7789598108747045,0.9858156028368794,0.9821162444113264,0.8688200395517469,0.8823877068557919,0.7816820685459307
resnet50,1,ROS,RGB,True,774,79,34,819,0.16157027884033823,0.9337631887456037,0.9601406799531067,0.9073856975381008,0.9120267260579065,0.9354654483152485,0.9337631887456037,0.8687361043590611
resnet50,2,ROS,RGB,True,752,100,128,724,0.32657866648665057,0.8661971830985916,0.8497652582159625,0.8826291079812206,0.8786407766990292,0.863961813842482,0.8661971830985915,0.7327901917580535
resnet50,3,ROS,RGB,True,765,86,108,743,0.3782908266495594,0.8860164512338425,0.8730904817861339,0.8989424206815512,0.8962605548854041,0.8845238095238095,0.8860164512338425,0.7722910154261331
resnet50,4,ROS,RGB,True,766,84,97,753,0.22513020963791538,0.8935294117647058,0.8858823529411765,0.9011764705882352,0.899641577060932,0.8927089508002372,0.8935294117647059,0.787150890159531
resnet50,5,ROS,RGB,True,755,91,9,837,0.061694532985101073,0.9408983451536643,0.9893617021276596,0.892434988179669,0.9019396551724138,0.943630214205186,0.9408983451536643,0.8859682530663362
resnet50,1,ROS,RGB,False,148,28,92,84,0.6052048585631631,0.6590909090909091,0.4772727272727273,0.8409090909090909,0.75,0.5833333333333334,0.6590909090909092,0.3415650255319866
resnet50,2,ROS,RGB,False,125,51,48,128,0.56486837701364,0.71875,0.7272727272727273,0.7102272727272727,0.7150837988826816,0.7211267605633803,0.71875,0.4375635711233043
resnet50,3,ROS,RGB,False,134,41,80,95,0.5608347334180559,0.6542857142857142,0.5428571428571428,0.7657142857142857,0.6985294117647058,0.6109324758842444,0.6542857142857142,0.3165318521317621
resnet50,4,ROS,RGB,False,101,71,53,119,0.6802702185719512,0.6395348837209303,0.6918604651162791,0.5872093023255814,0.6263157894736842,0.6574585635359116,0.6395348837209303,0.2806106026529605
resnet50,5,ROS,RGB,False,116,55,51,120,0.5638423384281627,0.6900584795321637,0.7017543859649122,0.6783625730994152,0.6857142857142857,0.6936416184971098,0.6900584795321637,0.3802209973731802
resnet50,1,ROS,RGB,True,19,157,0,176,0.2709106057882309,0.5539772727272727,1.0,0.10795454545454546,0.5285285285285285,0.6915520628683693,0.5539772727272727,0.23886619069482615
resnet50,2,ROS,RGB,True,20,156,0,176,0.26845747096972034,0.5568181818181819,1.0,0.11363636363636363,0.5301204819277109,0.6929133858267716,0.5568181818181818,0.245440346836908
resnet50,3,ROS,RGB,True,15,160,0,175,0.26379823548453196,0.5428571428571428,1.0,0.08571428571428572,0.5223880597014925,0.6862745098039216,0.5428571428571428,0.21160368475757949
resnet50,4,ROS,RGB,True,27,145,0,172,0.27280289211938547,0.5784883720930233,1.0,0.1569767441860465,0.5425867507886435,0.7034764826175869,0.5784883720930233,0.2918449958064847
resnet50,5,ROS,RGB,True,25,146,0,171,0.25314896331544506,0.5730994152046783,1.0,0.14619883040935672,0.5394321766561514,0.7008196721311475,0.5730994152046783,0.28082797815086524
resnet50,1,ROS,RGB,False,488,19,137,370,0.5311734119110559,0.8461538461538461,0.7297830374753451,0.9625246548323472,0.9511568123393316,0.8258928571428571,0.8461538461538461,0.7118562576950049
resnet50,2,ROS,RGB,False,487,18,107,398,0.302822678484539,0.8762376237623762,0.7881188118811882,0.9643564356435643,0.9567307692307693,0.8642779587404995,0.8762376237623762,0.7644405368433403
resnet50,3,ROS,RGB,False,488,16,202,302,0.6967613891003623,0.7837301587301587,0.5992063492063492,0.9682539682539683,0.949685534591195,0.7347931873479319,0.7837301587301587,0.6105594082433256
resnet50,4,ROS,RGB,False,495,7,221,281,0.595763977067879,0.7729083665338645,0.5597609561752988,0.9860557768924303,0.9756944444444444,0.7113924050632912,0.7729083665338645,0.6033895824474294
resnet50,5,ROS,RGB,False,485,16,201,300,0.767580007900021,0.7834331337325349,0.5988023952095808,0.9680638722554891,0.9493670886075949,0.7343941248470012,0.7834331337325349,0.6099759904574674
resnet50,1,ROS,RGB,True,236,271,31,476,0.4844867869241703,0.7021696252465484,0.9388560157790927,0.46548323471400394,0.6372155287817939,0.759170653907496,0.7021696252465484,0.45902668074412006
resnet50,2,ROS,RGB,True,281,224,0,505,0.15543069166712242,0.7782178217821782,1.0,0.5564356435643565,0.6927297668038409,0.8184764991896273,0.7782178217821782,0.6208538746014892
resnet50,3,ROS,RGB,True,305,199,42,462,0.1847287341952324,0.7609126984126984,0.9166666666666666,0.6051587301587301,0.6989409984871406,0.7931330472103004,0.7609126984126984,0.5491491065481051
resnet50,4,ROS,RGB,True,266,236,0,502,0.17155730534359753,0.7649402390438247,1.0,0.5298804780876494,0.6802168021680217,0.8096774193548387,0.7649402390438247,0.6003612282085206
resnet50,5,ROS,RGB,True,269,232,0,501,0.18606507796013427,0.7684630738522954,1.0,0.5369261477045908,0.6834924965893588,0.8119935170178282,0.7684630738522954,0.6057928632616247
vgg,1,ROS,RGB,False,168,4,27,145,0.23642847669679065,0.9098837209302325,0.8430232558139535,0.9767441860465116,0.9731543624161074,0.9034267912772586,0.9098837209302326,0.8271964706359213
vgg,2,ROS,RGB,False,121,49,66,104,0.6978689137627097,0.6617647058823529,0.611764705882353,0.711764705882353,0.6797385620915033,0.6439628482972136,0.661764705882353,0.325159293172098
vgg,3,ROS,RGB,False,129,40,25,144,0.48687077626674136,0.8076923076923077,0.8520710059171598,0.7633136094674556,0.782608695652174,0.8158640226628895,0.8076923076923077,0.6178229934782847
vgg,4,ROS,RGB,False,140,26,118,48,1.059493873492781,0.5662650602409639,0.2891566265060241,0.8433734939759037,0.6486486486486487,0.4,0.5662650602409639,0.1592197611092182
vgg,5,ROS,RGB,False,133,33,77,89,1.5007337231233895,0.6686746987951807,0.536144578313253,0.8012048192771084,0.7295081967213115,0.6180555555555556,0.6686746987951807,0.3498633613065241
vgg,1,ROS,RGB,True,0,172,0,172,0.2007973499076311,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
vgg,2,ROS,RGB,True,0,170,0,170,0.31240935045130114,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
vgg,3,ROS,RGB,True,0,169,0,169,0.20932441394357287,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
vgg,4,ROS,RGB,True,0,166,0,166,0.29081932177026587,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
vgg,5,ROS,RGB,True,0,166,0,166,0.31321728696306067,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
vgg,1,ROS,RGB,False,837,16,223,630,0.47599998275462235,0.8599062133645955,0.738569753810082,0.981242672919109,0.9752321981424149,0.8405603735823882,0.8599062133645956,0.7419919259839447
vgg,2,ROS,RGB,False,837,15,159,693,1.1701822728793105,0.897887323943662,0.8133802816901409,0.9823943661971831,0.9788135593220338,0.8884615384615384,0.897887323943662,0.8073900552060699
vgg,3,ROS,RGB,False,838,13,275,576,0.9348136882454192,0.8307873090481785,0.6768507638072856,0.9847238542890717,0.9779286926994907,0.8,0.8307873090481787,0.6953495297583469
vgg,4,ROS,RGB,False,836,14,153,697,0.5302392777548555,0.9017647058823529,0.82,0.9835294117647059,0.980309423347398,0.8930172966047405,0.9017647058823529,0.8144937526443087
vgg,5,ROS,RGB,False,836,10,197,649,0.5862409745829606,0.8776595744680851,0.7671394799054374,0.9881796690307328,0.9848254931714719,0.8624584717607974,0.8776595744680851,0.774476046395627
vgg,1,ROS,RGB,True,784,69,75,778,0.20156345818659066,0.9155920281359906,0.9120750293083235,0.9191090269636577,0.9185360094451004,0.9152941176470588,0.9155920281359906,0.8312046193329354
vgg,2,ROS,RGB,True,781,71,123,729,1.175822053307956,0.886150234741784,0.8556338028169014,0.9166666666666666,0.91125,0.8825665859564165,0.886150234741784,0.7737429142455088
vgg,3,ROS,RGB,True,783,68,124,727,0.4461267254327355,0.8871915393654524,0.854289071680376,0.9200940070505288,0.9144654088050315,0.8833535844471446,0.8871915393654524,0.7760651952098687
vgg,4,ROS,RGB,True,786,64,48,802,0.3039570158939151,0.9341176470588235,0.9435294117647058,0.9247058823529412,0.9260969976905312,0.9347319347319347,0.9341176470588235,0.8683891538541022
vgg,5,ROS,RGB,True,765,81,4,842,0.0845521701671553,0.9497635933806147,0.9952718676122931,0.9042553191489362,0.9122426868905742,0.9519502543810062,0.9497635933806147,0.9032763435004308
vgg,1,ROS,RGB,False,126,50,47,129,0.5284774764017626,0.7244318181818182,0.7329545454545454,0.7159090909090909,0.7206703910614525,0.7267605633802817,0.7244318181818181,0.44892885868494853
vgg,2,ROS,RGB,False,128,48,21,155,0.467057620937174,0.8039772727272727,0.8806818181818182,0.7272727272727273,0.7635467980295566,0.8179419525065963,0.8039772727272727,0.6152372531852083
vgg,3,ROS,RGB,False,139,36,62,113,0.5501106456347874,0.72,0.6457142857142857,0.7942857142857143,0.7583892617449665,0.6975308641975309,0.72,0.4449380655023341
vgg,4,ROS,RGB,False,117,55,41,131,0.5229022787060849,0.7209302325581395,0.7616279069767442,0.6802325581395349,0.7043010752688172,0.7318435754189944,0.7209302325581395,0.44333148612265616
vgg,5,ROS,RGB,False,136,35,71,100,0.6513747039594149,0.6900584795321637,0.5847953216374269,0.7953216374269005,0.7407407407407407,0.6535947712418301,0.6900584795321637,0.3888313737086751
vgg,1,ROS,RGB,True,0,176,0,176,0.29320780255577783,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
vgg,2,ROS,RGB,True,0,176,0,176,0.2902361100370234,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
vgg,3,ROS,RGB,True,0,175,0,175,0.2927249723672867,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
vgg,4,ROS,RGB,True,0,172,0,172,0.29110646871633306,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
vgg,5,ROS,RGB,True,0,171,0,171,0.30454220287283956,0.5,1.0,0.0,0.5,0.6666666666666666,0.5,nan
vgg,1,ROS,RGB,False,477,30,86,421,1.019868441822496,0.8856015779092703,0.8303747534516766,0.9408284023668639,0.9334811529933481,0.8789144050104384,0.8856015779092703,0.7759509854793837
vgg,2,ROS,RGB,False,477,28,107,398,0.5522006272089364,0.8663366336633663,0.7881188118811882,0.9445544554455445,0.9342723004694836,0.8549946294307197,0.8663366336633663,0.7418062719574711
vgg,3,ROS,RGB,False,485,19,169,335,0.9192353912762233,0.8134920634920635,0.6646825396825397,0.9623015873015873,0.9463276836158192,0.7808857808857809,0.8134920634920635,0.6567447011705484
vgg,4,ROS,RGB,False,485,17,123,379,0.38498799627520647,0.8605577689243028,0.7549800796812749,0.9661354581673307,0.9570707070707071,0.844097995545657,0.8605577689243028,0.7377499486338154
vgg,5,ROS,RGB,False,480,21,188,313,1.038763584148979,0.7914171656686626,0.624750499001996,0.9580838323353293,0.937125748502994,0.7497005988023953,0.7914171656686626,0.6181891619954247
vgg,1,ROS,RGB,True,393,114,57,450,0.48441263804068935,0.8313609467455622,0.8875739644970414,0.7751479289940828,0.7978723404255319,0.8403361344537815,0.831360946745562,0.6669502942764632
vgg,2,ROS,RGB,True,391,114,63,442,0.32416130485068456,0.8247524752475247,0.8752475247524752,0.7742574257425743,0.7949640287769785,0.8331762488218661,0.8247524752475248,0.6528426537594004
vgg,3,ROS,RGB,True,363,141,73,431,0.575045830910168,0.7876984126984127,0.8551587301587301,0.7202380952380952,0.7534965034965035,0.8011152416356877,0.7876984126984127,0.5807065690434465
vgg,4,ROS,RGB,True,257,245,101,401,0.41079300748874464,0.6553784860557769,0.798804780876494,0.5119521912350598,0.6207430340557275,0.6986062717770035,0.6553784860557769,0.3243895281797813
vgg,5,ROS,RGB,True,279,222,77,424,0.41417803013039206,0.7015968063872254,0.846307385229541,0.5568862275449101,0.6563467492260062,0.7393199651264167,0.7015968063872255,0.4212210937213434
